,Price,Area,Location,No. of Bedrooms,Resale,ShoppingMall,ATM,School,Hospital,VaastuCompliant,City,Amenities,Furnitioned,Capacity(no. of people)
18285,38.0,1350,Patancheru,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18286,42.5,1475,Pati,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0
18287,48.5,1650,Pati,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0
18288,40.5,1375,Patancheru,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18289,45.0,1475,Pati,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0
18290,48.0,1000,Dr A S Rao Nagar Rd,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18291,86.0,1950,Tellapur,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18292,36.75,1050,Dullapally,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18293,87.49,1535,Kondapur,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0
18294,83.0,1550,KPHB,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0
18295,87.0,1510,Vivekananda Nagar Colony,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0
18296,40.0,920,Boduppal,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0
18297,137.0,1742,Gachibowli,3.0,1,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0
18298,575.0,3765,Banjara Hills,4.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,8.0
18299,165.0,2750,Gachibowli,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18300,45.82,1160,Ameenpur,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0
18301,112.0,2450,Manikonda,4.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,8.0
18302,550.0,4700,Jubilee Hills,4.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,8.0
18303,46.0,1100,LB Nagar,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18304,33.75,1250,financial District,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18305,43.0,1250,Kollur Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18306,28.0,1200,Adibatla,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18307,35.21,1006,Miyapur,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18308,45.0,1200,Kollur Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18309,42.5,1250,Kollur Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18310,46.0,1250,Kollur Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18311,42.17,1205,Kollur Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18312,42.21,1206,Kollur Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18313,42.28,1208,Kollur,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18314,42.07,1202,Kollur Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18315,42.1,1203,Kollur Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18316,49.68,1104,Kondapur,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18317,72.0,1600,Kondapur,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0
18318,44.69,1242,Kollur Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18319,36.0,1210,Aminpur,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18320,52.0,1630,Dammaiguda,3.0,1,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,6.0
18321,32.0,990,Dammaiguda,2.0,1,0.0,1.0,0.0,1.0,1.0,Hyderabad,1,1,4.0
18322,65.0,1450,Bachupally,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0
18323,38.0,1000,Chintradripet,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18324,29.0,950,Ring Road,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18325,48.3,1050,Hyder Nagar,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18326,195.0,1400,Saket,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18327,52.0,1050,Hyder Nagar,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18328,78.0,1200,Begumpet,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0
18329,260.0,4150,Kavuri Hills,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0
18330,37.0,1500,Sun City,5.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,10.0
18331,98.0,1530,Madhapur,3.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0
18332,105.0,1250,Ashok Nagar,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0
18333,42.76,1296,manneguda,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18334,34.0,998,Shaikpet,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0
18335,98.0,1850,Moti Nagar,4.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,8.0
18336,95.0,1115,Miyapur,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0
18337,210.0,2630,Hitech City,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18338,28.0,500,Sanath Nagar,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18339,63.0,1085,Hafeezpet,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0
18340,51.0,1325,Gachibowli,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0
18341,42.0,1200,Kollur Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18342,42.03,1201,Kollur Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18343,46.0,1260,Kollur Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18344,49.63,1103,Kondapur,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18345,49.77,1106,Kondapur,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18346,22.0,1000,Adibatla,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18347,95.0,1360,Kukatpally,2.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18348,122.0,1740,Kukatpally,3.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,6.0
18349,40.0,920,Boduppal,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0
18350,60.0,1200,AS Rao Nagar,2.0,1,1.0,1.0,1.0,0.0,1.0,Hyderabad,1,1,4.0
18351,52.0,1440,AS Rao Nagar,3.0,1,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,6.0
18352,55.0,1010,Sainikpuri,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0
18353,45.0,1080,Sainikpuri,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0
18354,65.0,1950,Kompally,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0
18355,150.0,1834,Manikonda,3.0,1,0.0,1.0,0.0,1.0,0.0,Hyderabad,1,0,6.0
18356,135.0,2200,Shaikpet,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18357,69.0,1133,Shaikpet,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0
18358,82.0,1650,Serilingampally,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0
18359,175.0,2600,Jubilee Hills,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0
18360,25.0,1100,Adibatla,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18361,23.04,1002,Adibatla,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18362,27.5,500,Kokapet,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18363,23.0,1000,Adibatla,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18364,40.0,1075,Usman Nagar,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18365,50.0,1100,new nallakunta,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18366,95.0,1120,Gachibowli,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0
18367,38.0,1200,Shadnagar,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0
18368,40.0,1200,Shadnagar,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0
18369,39.0,1120,Shadnagar,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0
18370,100.0,1295,Kondapur,2.0,0,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,4.0
18371,120.0,1490,Kondapur,3.0,1,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0
18372,82.55,1270,Kokapet,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18373,39.0,1100,nizampet road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18374,37.42,1134,Adibatla,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18375,39.27,1190,Bongloor,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18376,42.16,1050,Uppal,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18377,25.36,710,Adibatla,1.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,2.0
18378,50.04,1390,Adibatla,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0
18379,79.12,1978,Uppal,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0
18380,59.0,1360,Mailardevpally,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18381,95.0,2000,Kukatpally,3.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0
18382,450.0,3537,Jubilee Hills,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0
18383,49.0,1100,Suchitra,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18384,50.82,1210,Uppalguda,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18385,95.0,1935,Narsingi,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18386,57.0,1080,Tirumalgiri,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0
18387,60.0,1200,Tirumalgiri,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0
18388,154.0,1905,Chikkadapally,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0
18389,112.99999,1570,Begumpet,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18390,112.99999,1570,Begumpet,3.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,1,6.0
18391,105.0,1800,Gachibowli,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18392,100.0,1700,Gachibowli,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18393,115.0,1600,Narsingi,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18394,100.0,1655,Narsingi,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18395,98.0,1800,Manikonda,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18396,65.0,1300,Manikonda,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0
18397,42.24,1207,Kollur Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18398,358.0,3430,Hitech City,4.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,8.0
18399,195.0,2160,Gachibowli,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0
18400,360.0,3430,Hitech City,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0
18401,358.0,3430,Hitech City,4.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,8.0
18402,275.0,2655,Madhapur,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0
18403,45.0,861,Hyder Nagar,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18404,173.0,3152,Miyapur,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0
18405,82.0,1650,Serilingampally,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0
18406,85.25,1550,JNTU,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0
18407,52.0,1030,hyderabad,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18408,175.0,3550,Shamshabad,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0
18409,180.0,2983,Srisailam Highway,4.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,8.0
18410,193.0,2225,Kondapur,3.0,1,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0
18411,350.0,4160,Shaikpet,4.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,1,8.0
18412,125.0,1900,Domalguda,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0
18413,72.0,1105,Domalguda,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18414,39.0,1150,Lingampalli,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0
18415,65.0,1625,Residential Flat Machavaram,3.0,1,0.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,6.0
18416,460.0,4600,Film Nagar,4.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0
18417,150.0,2120,Hitech City,3.0,1,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,6.0
18418,120.0,2103,Kondapur,3.0,1,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,1,6.0
18419,110.0,1760,Narsingi,3.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0
18420,39.0,1150,Allwyn Colony,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0
18421,39.0,1150,Lingampalli,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0
18422,110.0,1700,Jubilee Hills,3.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,6.0
18423,165.0,2232,Kukatpally,3.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,1,6.0
18424,122.0,1740,Kukatpally,3.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,6.0
18425,115.0,1592,Kukatpally,3.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,6.0
18426,95.0,1360,Kukatpally,2.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18427,84.0,1208,Kukatpally,2.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18428,35.0,1200,Bandlaguda Jagir,2.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0
18429,152.0,2160,Hitech City,3.0,1,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0
18430,148.0,1834,Manikonda,3.0,1,0.0,1.0,0.0,1.0,0.0,Hyderabad,1,0,6.0
18431,75.0,1650,Boduppal,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0
18432,45.67,1180,Whisper Valley,2.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0
18433,46.5,1200,Whisper Valley,2.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0
18434,47.0,1220,Whisper Valley,2.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0
18435,45.67,1180,Whisper Valley,2.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0
18436,46.5,1200,Whisper Valley,2.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0
18437,28.48,1140,Tukkuguda Airport View Point Road,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18438,28.5,1140,Tukkuguda Airport View Point Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18439,398.0,3975,Madhapur,5.0,0,1.0,0.0,0.0,0.0,1.0,Hyderabad,1,1,10.0
18440,270.0,2655,Madhapur,3.0,0,1.0,0.0,0.0,0.0,1.0,Hyderabad,1,1,6.0
18441,47.0,1160,Santoshnagar,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0
18442,70.65,1570,Tolichowki,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18443,124.0,1725,Begumpet,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18444,124.0,1725,Begumpet,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18445,124.0,1725,Begumpet,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18446,124.0,1725,Begumpet,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18447,112.99999,1570,Begumpet,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18448,97.82,2644,Gachibowli,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0
18449,44.0,965,Uppal Kalan,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18450,85.1,1850,Manikonda,4.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,8.0
18451,55.0,1000,Kokapet,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0
18452,57.0,1310,LB Nagar,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0
18453,150.0,2150,Domalguda Road,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0
18454,39.0,1150,Balanagar,2.0,0,0.0,0.0,0.0,1.0,1.0,Hyderabad,1,0,4.0
18455,39.0,1150,Gachibowli,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0
18456,39.0,1150,Kondapur,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0
18457,39.0,1150,Kukatpally,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0
18458,39.0,1150,KPHB,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0
18459,125.0,1945,Narsingi,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18460,105.0,1360,Kukatpally,2.0,1,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18461,39.0,1150,Balanagar,2.0,0,0.0,0.0,0.0,1.0,1.0,Hyderabad,1,0,4.0
18462,39.0,1150,Gachibowli,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0
18463,39.0,1150,Kondapur,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0
18464,39.0,1150,Kukatpally,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0
18465,39.0,1150,KPHB,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0
18466,39.0,1150,KPHB,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0
18467,39.0,1150,Nizampet,2.0,0,1.0,1.0,1.0,1.0,0.0,Hyderabad,1,0,4.0
18468,39.0,1150,Allwyn Colony,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,1,4.0
18469,39.0,1150,Aminpur,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0
18470,39.0,1150,Bachupally,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18471,39.0,1150,Miyapur,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18472,39.0,1150,Chandanagar,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,1,4.0
18473,39.0,1150,Patancheru,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,1,4.0
18474,39.0,1150,Shankarpalli,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0
18475,39.0,1150,Mallampet,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0
18476,60.0,1269,Old Bowenpally,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0
18477,48.76,1200,Narsingi,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18478,43.67,1100,Narsingi,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18479,39.0,1150,Chandanagar,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18480,39.0,1150,Aminpur,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0
18481,39.0,1150,Miyapur,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0
18482,39.0,1150,Balanagar,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0
18483,39.0,1150,Gachibowli,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0
18484,39.0,1150,Hitech City,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0
18485,39.0,1150,Madhapur,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0
18486,39.0,1150,Kondapur,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18487,39.0,1150,KPHB,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0
18488,48.76,1200,Narsingi,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18489,43.67,1100,Narsingi,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18490,76.0,1600,Gopanpally,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18491,55.87,1510,Bolarum,3.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,6.0
18492,50.5,1365,Bolarum,3.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,6.0
18493,93.0,1691,Chaitanyapuri,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18494,124.0,1725,Begumpet,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18495,435.0,4070,Madhapur,4.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,8.0
18496,350.0,3430,Madhapur,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0
18497,63.0,1100,Manikonda,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18498,70.0,1450,Tarnaka,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18499,265.0,3434,Gachibowli,4.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,1,8.0
18500,99.0,1314,Manikonda,2.0,1,0.0,1.0,0.0,1.0,0.0,Hyderabad,1,0,4.0
18501,240.0,3474,Banjara Hills,4.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,8.0
18502,310.0,4600,Jubilee Hills,4.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,8.0
18503,60.0,1250,Kothapet,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18504,125.0,2100,Himayat Nagar,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0
18505,55.0,1150,Baghlingampally,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
18506,420.0,4070,Madhapur,4.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,8.0
18507,90.0,1695,Kukatpally,3.0,1,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,6.0
18508,155.0,2460,Nanakramguda,3.0,1,1.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0
18509,110.0,2000,Kondapur,3.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0
18510,500.0,3695,Banjara Hills,4.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,8.0
18511,150.0,2220,Nanakramguda,3.0,1,1.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0
18512,85.0,1822,Picket,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18513,50.0,1595,Sainikpuri,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18514,126.0,1535,East Marredpally,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18515,50.0,1665,Kollur,3.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,1,6.0
18516,110.0,1278,Kukatpally,2.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,1,4.0
18517,185.0,2600,Kukatpally,4.0,1,1.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,8.0
18518,200.0,2500,Hitech City,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0
18519,126.0,1535,East Marredpally,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0
18520,155.0,2460,Nanakramguda,3.0,1,1.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0
18521,180.0,2270,Nanakramguda,3.0,0,1.0,0.0,1.0,1.0,1.0,Hyderabad,1,0,6.0
18522,120.0,1600,Nanakramguda,3.0,0,1.0,0.0,1.0,1.0,1.0,Hyderabad,1,0,6.0
18523,40.0,1000,Safilguda,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0
18524,45.66,1180,Nizampet,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0
