,Price,Area,Location,No. of Bedrooms,Resale,ShoppingMall,ATM,School,Hospital,VaastuCompliant,City,Amenities,Furnitioned,Capacity(no. of people),clusters
2517,29.22,974,Sarjapur,2.0,0,1.0,1.0,1.0,1.0,0.0,Bangalore,1,0,4.0,3
2518,28.44,948,Sarjapur,2.0,0,1.0,1.0,1.0,1.0,0.0,Bangalore,1,0,4.0,3
2519,29.01,967,Sarjapur,2.0,0,1.0,1.0,1.0,1.0,0.0,Bangalore,1,0,4.0,3
2520,28.2,940,Sarjapur,2.0,0,1.0,1.0,1.0,1.0,0.0,Bangalore,1,0,4.0,3
2521,44.58,1486,Sarjapur,3.0,0,1.0,1.0,1.0,1.0,0.0,Bangalore,1,0,6.0,3
2522,34.83,1161,Sarjapur,3.0,0,1.0,1.0,1.0,1.0,0.0,Bangalore,1,0,6.0,3
2523,36.99,1233,Sarjapur,3.0,0,1.0,1.0,1.0,1.0,0.0,Bangalore,1,0,6.0,3
2524,39.06,1302,Sarjapur,3.0,0,1.0,1.0,1.0,1.0,0.0,Bangalore,1,0,6.0,3
2525,28.89,963,Sarjapur,2.0,0,1.0,1.0,1.0,1.0,0.0,Bangalore,1,0,4.0,3
2526,34.29,1143,Sarjapur,2.0,0,1.0,1.0,1.0,1.0,0.0,Bangalore,1,0,4.0,3
2527,41.64,1388,Sarjapur,3.0,0,1.0,1.0,1.0,1.0,0.0,Bangalore,1,0,6.0,3
2528,33.84,1128,Sarjapur,2.0,0,1.0,1.0,1.0,1.0,0.0,Bangalore,1,0,4.0,3
2529,29.35,1174,Attibele,2.0,0,0.0,1.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2530,40.97,1639,Attibele,3.0,0,0.0,1.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2531,32.02,1281,Attibele,2.0,0,0.0,1.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2532,28.67,1147,Attibele,2.0,0,0.0,1.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2533,34.11999,1365,Attibele,3.0,0,0.0,1.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2534,24.36,870,Bommasandra,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2535,28.0,1000,Bommasandra,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2536,30.1,1075,Chandapura,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2537,25.2,900,Chandapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2538,30.38,1085,Chandapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2539,30.1,1075,Attibele,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2540,31.77,710,Ramamurthy Nagar,1.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,2.0,0
2541,106.0,2674,Kannur on Thanisandra Main Road,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,2
2542,72.0,1195,Bellandur,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2543,204.0,2360,Thanisandra,3.0,0,1.0,1.0,1.0,1.0,1.0,Bangalore,1,0,6.0,3
2544,176.0,2307,Thanisandra,3.0,0,1.0,1.0,1.0,1.0,1.0,Bangalore,1,0,6.0,3
2545,202.0,2127,JP Nagar Phase 7,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2546,102.0,1232,Narayanapura on Hennur Main Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2547,40.02,1040,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2548,45.68,1187,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2549,40.56,1054,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2550,43.03,1118,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2551,42.99,1117,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2552,45.41,1180,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2553,42.1,1094,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2554,41.95,1090,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2555,42.26,1098,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2556,46.38,1205,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2557,46.99,1221,Krishnarajapura,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2558,44.26,1150,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2559,39.25,1020,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2560,43.45,1129,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2561,40.86999,1062,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2562,40.76,1059,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2563,40.72,1058,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2564,46.14,1199,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2565,40.54,1448,Jigani,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2566,35.0,1250,Jigani,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2567,41.65999,1488,Jigani,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2568,30.68,1096,Jigani,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2569,41.74,1491,Jigani,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2570,30.52,1090,Jigani,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2571,30.85,1102,Jigani,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2572,32.64,1166,Jigani,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2573,25.76,920,Jigani,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2574,31.97,1142,Jigani,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2575,43.42,1551,Jigani,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2576,31.78,1135,Jigani,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2577,39.13,1505,Marsur,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2578,35.61999,1370,Marsur,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2579,42.92,1533,Jigani,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2580,28.99,1115,Marsur,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2581,29.25,1125,Marsur,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2582,29.84,1066,Jigani,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2583,38.09,1465,Marsur,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2584,66.98,1675,Krishnarajapura,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2585,49.58,1240,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2586,49.58,1240,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2587,48.78,1220,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2588,48.78,1220,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2589,48.98,1225,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2590,48.98,1225,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2591,50.78,1270,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2592,50.78,1270,Krishnarajapura,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2593,45.0,1075,Kasavanahalli,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,1,4.0,0
2594,30.1,1075,Attibele,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2595,24.36,870,Attibele,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2596,28.0,1000,Attibele,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2597,33.88,1210,Attibele,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2598,25.2,900,Attibele,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2599,30.38,1085,Attibele,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2600,24.64,880,Attibele,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2601,45.0,1075,Kasavanahalli,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,1,4.0,0
2602,57.97,1414,Anagalapura Near Hennur Main Road,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2603,49.28,1120,Varthur,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2604,41.47,1185,Bommasandra,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2605,44.0,1000,Anagalapura Near Hennur Main Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2606,72.11,1373,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2607,59.1,1109,JP Nagar Phase 3,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2608,74.23,1415,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2609,92.27,1782,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2610,72.63,1383,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2611,64.94,1227,JP Nagar Phase 3,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2612,84.58,1626,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2613,90.94,1755,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2614,78.47,1502,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2615,65.20999,1233,JP Nagar Phase 3,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2616,71.84,1367,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2617,58.58,1098,JP Nagar Phase 3,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2618,76.89,1470,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2619,64.15,1211,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2620,57.52,1077,JP Nagar Phase 3,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2621,63.88,1206,JP Nagar Phase 3,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2622,70.78,1346,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2623,58.04,1087,JP Nagar Phase 3,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2624,112.0,2185,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2625,76.08,1453,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2626,63.61,1200,JP Nagar Phase 3,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2627,81.92,1572,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2628,62.55,1179,JP Nagar Phase 3,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2629,88.3,1701,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2630,95.17,1841,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2631,75.56,1443,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2632,75.54,1442,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2633,62.28,1173,JP Nagar Phase 3,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2634,75.81,1448,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2635,108.0,2121,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2636,62.03,1168,JP Nagar Phase 3,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2637,73.98,1411,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2638,60.7,1141,JP Nagar Phase 3,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2639,67.33,1276,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2640,61.25,1152,JP Nagar Phase 3,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2641,80.86,1550,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2642,72.9,1389,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2643,66.54,1260,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2644,79.8,1529,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2645,73.22,1395,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2646,60.43,1136,JP Nagar Phase 3,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2647,67.06,1270,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2648,73.42,1399,JP Nagar Phase 3,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2649,78.0,1650,Vidyaranyapura,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2650,68.0,1500,Vidyaranyapura,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2651,44.55,1100,Anagalapura Near Hennur Main Road,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2652,41.0,1000,Anagalapura Near Hennur Main Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2653,57.0,1140,Begur,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2654,60.0,1220,Begur,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2655,57.55,1150,Begur,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2656,66.95,1350,Begur,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2657,58.96,1180,Begur,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2658,56.0,1130,Begur,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2659,58.0,1160,Begur,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2660,65.77,1325,Begur,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2661,54.73,1090,Begur,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2662,58.49,1170,Begur,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2663,58.25,1165,Begur,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2664,44.89,1095,Anagalapura Near Hennur Main Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2665,58.0,1160,Begur,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2666,169.0,1810,Kodigehalli,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,1,6.0,2
2667,149.0,1740,Kodigehalli,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,1,6.0,2
2668,141.0,1630,Kodigehalli,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,1,6.0,2
2669,121.0,1440,Kodigehalli,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,1,4.0,0
2670,107.0,1245,Kodigehalli,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,1,4.0,0
2671,48.31,1098,Varthur,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2672,36.32,1215,Narayanaghatta,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2673,29.6,990,Narayanaghatta,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2674,33.63,1125,Narayanaghatta,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2675,30.87,950,Anekal City,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2676,39.81,1225,Anekal City,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2677,33.31,1025,Anekal City,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2678,20.96,645,Anekal City,1.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,2.0,0
2679,82.18,1505,Electronic City Phase 2,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2680,83.70999,1535,Electronic City Phase 2,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2681,80.39,1470,Electronic City Phase 2,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2682,58.68,1045,Electronic City Phase 2,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2683,60.21,1075,Electronic City Phase 2,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2684,71.94,1290,Electronic City Phase 2,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2685,75.81,1380,Electronic City Phase 2,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2686,81.37,1465,Electronic City Phase 2,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2687,280.0,2790,Sahakar Nagar,4.0,1,0.0,0.0,0.0,0.0,1.0,Bangalore,1,1,8.0,2
2688,130.0,1320,Sahakar Nagar,2.0,1,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2689,260.0,3300,Narayanapura on Hennur Main Road,4.0,1,1.0,1.0,1.0,1.0,1.0,Bangalore,1,1,8.0,3
2690,105.0,1500,Narayanapura on Hennur Main Road,3.0,1,1.0,1.0,1.0,1.0,1.0,Bangalore,1,0,6.0,3
2691,115.0,2087,Narayanapura on Hennur Main Road,3.0,1,1.0,1.0,1.0,1.0,1.0,Bangalore,1,0,6.0,3
2692,125.0,2142,Narayanapura on Hennur Main Road,3.0,1,1.0,1.0,1.0,1.0,1.0,Bangalore,1,0,6.0,3
2693,110.0,1850,Narayanapura on Hennur Main Road,3.0,1,1.0,1.0,1.0,1.0,1.0,Bangalore,1,0,6.0,3
2694,120.0,1930,Narayanapura on Hennur Main Road,3.0,1,1.0,1.0,1.0,1.0,1.0,Bangalore,1,0,6.0,3
2695,28.0,1000,Attibele,1.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,2.0,0
2696,44.07,1075,Anagalapura Near Hennur Main Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2697,44.07,1075,Anagalapura Near Hennur Main Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2698,140.0,2170,Junnasandra,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2699,109.0,1691,Junnasandra,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2700,43.25,1055,Anagalapura Near Hennur Main Road,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2701,44.89,1095,Anagalapura Near Hennur Main Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2702,299.0,3205,Banashankari,4.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,1,8.0,4
2703,283.0,3033,Banashankari,4.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,1,8.0,4
2704,235.0,2522,Banashankari,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,1,6.0,2
2705,231.0,2480,Banashankari,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,1,6.0,2
2706,214.0,2378,Banashankari,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,1,6.0,2
2707,78.3,1800,JP Nagar Phase 9,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2708,59.68,1372,JP Nagar Phase 9,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2709,60.85,1242,JP Nagar Phase 8,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2710,54.39,1110,JP Nagar Phase 8,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2711,67.62,1380,JP Nagar Phase 8,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2712,54.88,1120,JP Nagar Phase 8,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2713,54.78,1118,JP Nagar Phase 8,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2714,74.38,1518,JP Nagar Phase 8,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2715,67.91,1386,JP Nagar Phase 8,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2716,59.97,1224,JP Nagar Phase 8,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2717,66.54,1358,JP Nagar Phase 8,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2718,59.87,1222,JP Nagar Phase 8,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2719,70.06999,1430,JP Nagar Phase 8,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2720,35.67,728,JP Nagar Phase 8,1.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,2.0,0
2721,60.51,1235,JP Nagar Phase 8,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2722,70.26,1434,JP Nagar Phase 8,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2723,59.38,1212,JP Nagar Phase 8,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2724,62.37,1273,JP Nagar Phase 8,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2725,59.78,1220,JP Nagar Phase 8,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2726,56.2,1147,JP Nagar Phase 8,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2727,61.49,1255,JP Nagar Phase 8,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2728,71.93,1468,JP Nagar Phase 8,3.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,6.0,1
2729,61.93,1264,JP Nagar Phase 8,2.0,0,0.0,0.0,0.0,0.0,0.0,Bangalore,1,0,4.0,0
2730,93.69,1735,Anjanapura,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2731,80.73,1495,Anjanapura,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2732,91.8,1700,Anjanapura,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2733,70.28,1440,Gottigere,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2734,61.48,1245,Gottigere,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2735,73.44,1510,Gottigere,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2736,64.19,1305,Gottigere,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2737,55.84,1120,Gottigere,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2738,63.74,1295,Gottigere,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2739,60.58,1225,Gottigere,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2740,69.83,1430,Gottigere,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2741,63.96,1300,Gottigere,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
2742,71.63,1470,Gottigere,3.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,6.0,1
2743,62.83,1275,Gottigere,2.0,0,0.0,0.0,0.0,0.0,1.0,Bangalore,1,0,4.0,0
